Agency,UZA_Name,UACE_Code,Report_Year,Mode_Name,UZA_Area(Sq Miles),UZA_Pop,Service_Area(Sq Miles),Service_Area_Pop,Time_Period,VRM,VRH,UPT
"City of Las Cruces NM, dba: RoadRUNNER Transit","Las Cruces, NM",47935.0,2024,Bus,64.47,139338.0,55.0,120316.0,Annual Total,658543.0,50238.0,699631.0
"Corpus Christi Regional Transportation Authority, dba: The B","Corpus Christi, TX",20287.0,2024,Demand Response,129.27,339066.0,846.0,339048.0,Annual Total,1327397.0,79384.0,194493.0
"Corpus Christi Regional Transportation Authority, dba: The B","Corpus Christi, TX",20287.0,2024,Bus,129.27,339066.0,846.0,339048.0,Annual Total,2416219.0,182051.0,3163219.0
"Corpus Christi Regional Transportation Authority, dba: The B","Corpus Christi, TX",20287.0,2024,Bus,129.27,339066.0,846.0,339048.0,Annual Total,666255.0,42827.0,248958.0
"Corpus Christi Regional Transportation Authority, dba: The B","Corpus Christi, TX",20287.0,2024,Vanpool,129.27,339066.0,846.0,339048.0,Annual Total,1210759.0,20921.0,103527.0
Dallas Area Rapid Transit,"Dallas--Fort Worth--Arlington, TX",22042.0,2024,Commuter Rail,1746.9,5732354.0,698.0,2530800.0,Annual Total,1206854.0,71399.0,1270112.0
Dallas Area Rapid Transit,"Dallas--Fort Worth--Arlington, TX",22042.0,2024,Demand Response,1746.9,5732354.0,698.0,2530800.0,Annual Total,11430219.0,694357.0,1220992.0
Dallas Area Rapid Transit,"Dallas--Fort Worth--Arlington, TX",22042.0,2024,Demand Response,1746.9,5732354.0,698.0,2530800.0,Annual Total,1940175.0,85310.0,506115.0
Dallas Area Rapid Transit,"Dallas--Fort Worth--Arlington, TX",22042.0,2024,Light Rail,1746.9,5732354.0,698.0,2530800.0,Annual Total,10213780.0,541258.0,22102282.0
Dallas Area Rapid Transit,"Dallas--Fort Worth--Arlington, TX",22042.0,2024,Bus,1746.9,5732354.0,698.0,2530800.0,Annual Total,25502282.0,2025179.0,29091210.0
Dallas Area Rapid Transit,"Dallas--Fort Worth--Arlington, TX",22042.0,2024,Streetcar Rail,1746.9,5732354.0,698.0,2530800.0,Annual Total,69122.0,10538.0,167645.0
"St. Bernard Parish, dba: St. Bernard Urban Rapid Transit","New Orleans, LA",62677.0,2024,Bus,270.27,963212.0,24.0,43764.0,Annual Total,77403.0,4338.0,29458.0
Brazos Transit District,"College Station--Bryan, TX",18748.0,2024,Demand Response,81.63,206137.0,74.0,132500.0,Annual Total,1277566.0,46895.0,81248.0
Brazos Transit District,"College Station--Bryan, TX",18748.0,2024,Bus,81.63,206137.0,74.0,132500.0,Annual Total,947187.0,55461.0,417765.0
"University of Arkansas, Fayetteville, dba: Razorback Transit","Fayetteville--Springdale--Rogers, AR--MO",29494.0,2024,Demand Response,198.27,373687.0,18.0,93949.0,Annual Total,56828.0,5257.0,8630.0
"University of Arkansas, Fayetteville, dba: Razorback Transit","Fayetteville--Springdale--Rogers, AR--MO",29494.0,2024,Bus,198.27,373687.0,18.0,93949.0,Annual Total,440671.0,41832.0,1308229.0
"City of Grand Prairie , dba: Grand Connection","Dallas--Fort Worth--Arlington, TX",22042.0,2024,Demand Response,1746.9,5732354.0,81.0,196100.0,Annual Total,157280.0,10952.0,29430.0
"City of Grand Prairie , dba: Grand Connection","Dallas--Fort Worth--Arlington, TX",22042.0,2024,Demand Response,1746.9,5732354.0,81.0,196100.0,Annual Total,843127.0,43294.0,141525.0
Ozark Regional Transit,"Fayetteville--Springdale--Rogers, AR--MO",29494.0,2024,Demand Response,198.27,373687.0,3253.0,467570.0,Annual Total,107860.0,8465.0,13308.0
Ozark Regional Transit,"Fayetteville--Springdale--Rogers, AR--MO",29494.0,2024,Bus,198.27,373687.0,3253.0,467570.0,Annual Total,838296.0,57195.0,301719.0
"City of Santa Fe, dba: Santa Fe Trails","Santa Fe, NM",79363.0,2024,Demand Response,46.8,94241.0,41.0,85627.0,Annual Total,183854.0,14577.0,27286.0
"City of Santa Fe, dba: Santa Fe Trails","Santa Fe, NM",79363.0,2024,Bus,46.8,94241.0,41.0,85627.0,Annual Total,525167.0,47796.0,363965.0
"Terrebonne Parish Consolidated Government, dba: Good Earth Transit","Houma, LA",40375.0,2024,Demand Response,94.89,145482.0,57.0,82939.0,Annual Total,9584.0,705.0,3022.0
"Terrebonne Parish Consolidated Government, dba: Good Earth Transit","Houma, LA",40375.0,2024,Bus,94.89,145482.0,57.0,82939.0,Annual Total,192852.0,9580.0,47763.0
"City of Longview, dba: City of Longview Transit","Longview, TX",51256.0,2024,Demand Response,90.26,107099.0,44.0,80445.0,Annual Total,23564.0,2007.0,2715.0
"City of Longview, dba: City of Longview Transit","Longview, TX",51256.0,2024,Bus,90.26,107099.0,44.0,80445.0,Annual Total,357864.0,21401.0,132803.0
"City of Fort Smith, dba: Fort Smith Transit","Fort Smith, AR--OK",30925.0,2024,Demand Response,73.97,125811.0,65.0,86209.0,Annual Total,163578.0,10219.0,19821.0
"City of Fort Smith, dba: Fort Smith Transit","Fort Smith, AR--OK",30925.0,2024,Bus,73.97,125811.0,65.0,86209.0,Annual Total,303985.0,20675.0,234790.0
"Jefferson Parish, dba: Jefferson Transit","New Orleans, LA",62677.0,2024,Demand Response,270.27,963212.0,94.0,440781.0,Annual Total,407423.0,37134.0,65193.0
"Jefferson Parish, dba: Jefferson Transit","New Orleans, LA",62677.0,2024,Bus,270.27,963212.0,94.0,440781.0,Annual Total,1553985.0,109895.0,1340310.0
"City of Tyler, dba: Tyler Transit","Tyler, TX",89326.0,2024,Demand Response,81.53,131028.0,56.0,110490.0,Annual Total,115686.0,8444.0,25691.0
"City of Tyler, dba: Tyler Transit","Tyler, TX",89326.0,2024,Demand Response,81.53,131028.0,56.0,110490.0,Annual Total,137435.0,8540.0,25566.0
"City of Tyler, dba: Tyler Transit","Tyler, TX",89326.0,2024,Bus,81.53,131028.0,56.0,110490.0,Annual Total,360132.0,23830.0,169700.0
Lower Rio Grande Valley Development Council,"McAllen, TX",52390.0,2024,Demand Response,326.22,779553.0,4645.0,1162453.0,Annual Total,104244.0,4962.0,7822.0
Lower Rio Grande Valley Development Council,"McAllen, TX",52390.0,2024,Bus,326.22,779553.0,4645.0,1162453.0,Annual Total,1997409.0,88056.0,323182.0
"Hill Country Transit District, dba: The Hop","Killeen, TX",44992.0,2024,Commuter Bus,100.42,257222.0,8455.0,570189.0,Annual Total,146619.0,5395.0,10391.0
"Hill Country Transit District, dba: The Hop","Killeen, TX",44992.0,2024,Demand Response,100.42,257222.0,8455.0,570189.0,Annual Total,813146.0,68573.0,178763.0
"Hill Country Transit District, dba: The Hop","Killeen, TX",44992.0,2024,Demand Response,100.42,257222.0,8455.0,570189.0,Annual Total,35559.0,1923.0,14727.0
"Hill Country Transit District, dba: The Hop","Killeen, TX",44992.0,2024,Bus,100.42,257222.0,8455.0,570189.0,Annual Total,301699.0,19445.0,175378.0
"Texarkana Urban Transit District, dba: T-Line","Texarkana, TX--AR",87193.0,2024,Demand Response,66.64,78744.0,73.0,83469.0,Annual Total,57535.0,4597.0,9494.0
"Texarkana Urban Transit District, dba: T-Line","Texarkana, TX--AR",87193.0,2024,Bus,66.64,78744.0,73.0,83469.0,Annual Total,344776.0,21406.0,252966.0
"City of Lawton  , dba: Lawton Area Transit System","Lawton, OK",48394.0,2024,Demand Response,46.83,87464.0,42.0,91247.0,Annual Total,97059.0,6392.0,11155.0
"City of Lawton  , dba: Lawton Area Transit System","Lawton, OK",48394.0,2024,Bus,46.83,87464.0,42.0,91247.0,Annual Total,435250.0,34387.0,238558.0
"Golden Crescent Regional Planning Commission, dba: Victoria Transit","Victoria, TX",90514.0,2024,Commuter Bus,33.6,65986.0,37.0,65534.0,Annual Total,334949.0,11951.0,124832.0
"Golden Crescent Regional Planning Commission, dba: Victoria Transit","Victoria, TX",90514.0,2024,Demand Response,33.6,65986.0,37.0,65534.0,Annual Total,297641.0,21867.0,43761.0
"Golden Crescent Regional Planning Commission, dba: Victoria Transit","Victoria, TX",90514.0,2024,Demand Response,33.6,65986.0,37.0,65534.0,Annual Total,520354.0,30932.0,49385.0
"Golden Crescent Regional Planning Commission, dba: Victoria Transit","Victoria, TX",90514.0,2024,Bus,33.6,65986.0,37.0,65534.0,Annual Total,329558.0,19736.0,103979.0
"Midland-Odessa Urban Transit District, dba: EZ-Rider","Odessa, TX",64864.0,2024,Commuter Bus,86.0,154818.0,37.0,99940.0,Annual Total,139372.0,3241.0,5499.0
"Midland-Odessa Urban Transit District, dba: EZ-Rider","Odessa, TX",64864.0,2024,Demand Response,86.0,154818.0,37.0,99940.0,Annual Total,155889.0,13942.0,27884.0
"Midland-Odessa Urban Transit District, dba: EZ-Rider","Odessa, TX",64864.0,2024,Bus,86.0,154818.0,37.0,99940.0,Annual Total,690389.0,43798.0,242539.0
"City of McAllen , dba: Metro McAllen","McAllen, TX",52390.0,2024,Demand Response,326.22,779553.0,49.0,129877.0,Annual Total,78948.0,7075.0,15130.0
"City of McAllen , dba: Metro McAllen","McAllen, TX",52390.0,2024,Bus,326.22,779553.0,49.0,129877.0,Annual Total,559380.0,42617.0,658712.0
"City of Farmington, dba: Red Apple Transit","Farmington, NM",29278.0,2024,Demand Response,32.62,51763.0,306.0,97332.0,Annual Total,50001.0,3744.0,3918.0
"City of Farmington, dba: Red Apple Transit","Farmington, NM",29278.0,2024,Bus,32.62,51763.0,306.0,97332.0,Annual Total,256641.0,18508.0,77102.0
Denton County Transportation Authority,"Denton--Lewisville, TX",23500.0,2024,Demand Response,150.48,429461.0,147.0,539422.0,Annual Total,177066.0,12997.0,25905.0
Denton County Transportation Authority,"Denton--Lewisville, TX",23500.0,2024,Demand Response,150.48,429461.0,147.0,539422.0,Annual Total,3579097.0,203849.0,863104.0
Denton County Transportation Authority,"Denton--Lewisville, TX",23500.0,2024,Demand Response,150.48,429461.0,147.0,539422.0,Annual Total,125386.0,9101.0,11279.0
Denton County Transportation Authority,"Denton--Lewisville, TX",23500.0,2024,Bus,150.48,429461.0,147.0,539422.0,Annual Total,718898.0,59665.0,1785296.0
Denton County Transportation Authority,"Denton--Lewisville, TX",23500.0,2024,Vanpool,150.48,429461.0,147.0,539422.0,Annual Total,2041806.0,41538.0,251799.0
Denton County Transportation Authority,"Denton--Lewisville, TX",23500.0,2024,Hybrid Rail,150.48,429461.0,147.0,539422.0,Annual Total,769645.0,36340.0,261518.0
Concho Valley Transit District,"San Angelo, TX",78553.0,2024,Demand Response,49.27,99982.0,15355.0,162152.0,Annual Total,739792.0,41401.0,75886.0
Concho Valley Transit District,"San Angelo, TX",78553.0,2024,Bus,49.27,99982.0,15355.0,162152.0,Annual Total,395118.0,23755.0,215569.0
"Fort Bend County, Texas, dba: Fort Bend Transit","Houston, TX",40429.0,2024,Commuter Bus,1752.69,5853575.0,861.0,822779.0,Annual Total,623620.0,23148.0,204705.0
"Fort Bend County, Texas, dba: Fort Bend Transit","Houston, TX",40429.0,2024,Demand Response,1752.69,5853575.0,861.0,822779.0,Annual Total,1096474.0,58508.0,124914.0
"City of Jonesboro , dba: JET","Jonesboro, AR",43345.0,2024,Demand Response,46.49,73781.0,81.0,80650.0,Annual Total,95465.0,8832.0,14547.0
"City of Jonesboro , dba: JET","Jonesboro, AR",43345.0,2024,Bus,46.49,73781.0,81.0,80650.0,Annual Total,204325.0,11804.0,91817.0
"City of Hot Springs, dba: Hot Springs Intracity Transit","Hot Springs, AR",40213.0,2024,Demand Response,50.28,59133.0,35.0,37930.0,Annual Total,45219.0,5586.0,6781.0
"City of Hot Springs, dba: Hot Springs Intracity Transit","Hot Springs, AR",40213.0,2024,Bus,50.28,59133.0,35.0,37930.0,Annual Total,170060.0,11868.0,142134.0
"Texoma Area Paratransit System, Inc","Sherman--Denison, TX",81631.0,2024,Demand Response,38.49,66691.0,5754.0,320535.0,Annual Total,482228.0,25094.0,40793.0
"Harris County, dba: Harris County Transit","Houston, TX",40429.0,2024,Commuter Bus,1752.69,5853575.0,1703.0,4888913.0,Annual Total,38298.0,993.0,3114.0
"Harris County, dba: Harris County Transit","Houston, TX",40429.0,2024,Demand Response,1752.69,5853575.0,1703.0,4888913.0,Annual Total,661712.0,24768.0,56081.0
"Harris County, dba: Harris County Transit","Houston, TX",40429.0,2024,Bus,1752.69,5853575.0,1703.0,4888913.0,Annual Total,673981.0,37411.0,118289.0
"St. Tammany Parish Government, dba: STAR Transit","Slidell, LA",82468.0,2024,Demand Response,52.53,91587.0,127.0,277929.0,Annual Total,239578.0,25200.0,45990.0
Rio Metro Regional Transit District,"Albuquerque, NM",1171.0,2024,Commuter Bus,263.07,769837.0,990.0,982474.0,Annual Total,257150.0,10247.0,39293.0
Rio Metro Regional Transit District,"Albuquerque, NM",1171.0,2024,Commuter Rail,263.07,769837.0,990.0,982474.0,Annual Total,1515994.0,42115.0,593723.0
Rio Metro Regional Transit District,"Albuquerque, NM",1171.0,2024,Demand Response,263.07,769837.0,990.0,982474.0,Annual Total,473674.0,27633.0,61165.0
Rio Metro Regional Transit District,"Albuquerque, NM",1171.0,2024,Bus,263.07,769837.0,990.0,982474.0,Annual Total,149004.0,8137.0,16620.0
River Parishes Transit Authority,"New Orleans, LA",62677.0,2024,Demand Response,270.27,963212.0,143.0,98704.0,Annual Total,222671.0,12190.0,18653.0
City of Cleburne,"Dallas--Fort Worth--Arlington, TX",22042.0,2024,Commuter Bus,1746.9,5732354.0,725.0,171361.0,Annual Total,21310.0,758.0,661.0
City of Cleburne,"Dallas--Fort Worth--Arlington, TX",22042.0,2024,Demand Response,1746.9,5732354.0,725.0,171361.0,Annual Total,203929.0,15234.0,19066.0
STAR Transit,"Dallas--Fort Worth--Arlington, TX",22042.0,2024,Demand Response,1746.9,5732354.0,981.0,464887.0,Annual Total,1244486.0,74295.0,160395.0
STAR Transit,"Dallas--Fort Worth--Arlington, TX",22042.0,2024,Bus,1746.9,5732354.0,981.0,464887.0,Annual Total,150592.0,8097.0,48329.0
Public Transit Services,"Dallas--Fort Worth--Arlington, TX",22042.0,2024,Demand Response,1746.9,5732354.0,1855.0,167246.0,Annual Total,482509.0,25264.0,57246.0
"SPAN, Incorporated","Denton--Lewisville, TX",23500.0,2024,Demand Response,150.48,429461.0,878.0,859064.0,Annual Total,655167.0,33517.0,53973.0
"City of Edmond, dba: Citylink","Oklahoma City, OK",65080.0,2024,Commuter Bus,421.73,982276.0,90.0,98103.0,Annual Total,16602.0,723.0,6346.0
"City of Edmond, dba: Citylink","Oklahoma City, OK",65080.0,2024,Demand Response,421.73,982276.0,90.0,98103.0,Annual Total,72628.0,7248.0,17329.0
"City of Edmond, dba: Citylink","Oklahoma City, OK",65080.0,2024,Bus,421.73,982276.0,90.0,98103.0,Annual Total,266455.0,21846.0,143122.0
City of Round Rock,"Austin, TX",4384.0,2024,Demand Response,619.62,1809888.0,67.0,173490.0,Annual Total,90936.0,15628.0,14758.0
City of Round Rock,"Austin, TX",4384.0,2024,Bus,619.62,1809888.0,67.0,173490.0,Annual Total,123445.0,7420.0,51569.0
Plaquemines Parish Government,,,2024,Demand Response,0.0,,,,Annual Total,130924.0,4661.0,8236.0
"City of Conroe, dba: Conroe Connection","The Woodlands--Conroe, TX",87300.0,2024,Commuter Bus,219.14,402454.0,78.0,113912.0,Annual Total,45408.0,1376.0,22114.0
"City of Conroe, dba: Conroe Connection","The Woodlands--Conroe, TX",87300.0,2024,Demand Response,219.14,402454.0,78.0,113912.0,Annual Total,37391.0,3613.0,7315.0
"City of Conroe, dba: Conroe Connection","The Woodlands--Conroe, TX",87300.0,2024,Bus,219.14,402454.0,78.0,113912.0,Annual Total,143484.0,11744.0,68634.0
"Alamo Area Council of Governments, dba: Alamo Regional Transit","New Braunfels, TX",61948.0,2024,Demand Response,50.43,100736.0,11218.0,607539.0,Annual Total,1028909.0,51113.0,97551.0
"Alamo Area Council of Governments, dba: Alamo Regional Transit","New Braunfels, TX",61948.0,2024,Bus,50.43,100736.0,11218.0,607539.0,Annual Total,137472.0,8597.0,38648.0
"St Martin, Iberia, Lafayette Community Action Agency, dba: SMILE Community Action Agency","Lafayette, LA",46045.0,2024,Demand Response,161.2,227316.0,148.0,72176.0,Annual Total,36369.0,4092.0,3960.0
McKinney Avenue Transit Authority,"Dallas--Fort Worth--Arlington, TX",22042.0,2024,Streetcar Rail,1746.9,5732354.0,5.0,19942.0,Annual Total,67067.0,15426.0,361451.0
The Woodlands Township,"The Woodlands--Conroe, TX",87300.0,2024,Commuter Bus,219.14,402454.0,454.0,604068.0,Annual Total,607176.0,16917.0,292148.0
The Woodlands Township,"The Woodlands--Conroe, TX",87300.0,2024,Bus,219.14,402454.0,454.0,604068.0,Annual Total,97259.0,13733.0,200655.0
Pointe Coupee Parish Government,,,2024,Demand Response,0.0,,,,Annual Total,290193.0,15495.0,22769.0
"Mid-Delta Transit Community Services, Inc., dba: Mid-Delta Transit",,,2024,Demand Response,0.0,,,,Annual Total,1327689.0,59072.0,71323.0
"North Central Regional Transit District, dba: North Central RTD","Santa Fe, NM",79363.0,2024,Demand Response,46.8,94241.0,10115.0,295718.0,Annual Total,113752.0,10717.0,18841.0
"North Central Regional Transit District, dba: North Central RTD","Santa Fe, NM",79363.0,2024,Bus,46.8,94241.0,10115.0,295718.0,Annual Total,904961.0,41834.0,103126.0
"Area Agency on Aging of Southeast Arkansas, Inc., dba: Southeast Arkansas Transportation",,,2024,Demand Response,0.0,,,,Annual Total,4636849.0,176379.0,201579.0
Heart of Texas Council of Governments,,,2024,Demand Response,0.0,,,,Annual Total,600107.0,27055.0,33063.0
"Rolling Plains Management Corporation, dba: SHARP Lines Rural Public Transportation",,,2024,Demand Response,0.0,,,,Annual Total,1082794.0,46481.0,84382.0
Ark-Tex Council of Governments,,,2024,Demand Response,0.0,,,,Annual Total,594671.0,28227.0,80537.0
Ark-Tex Council of Governments,,,2024,Bus,0.0,,,,Annual Total,93915.0,5952.0,42386.0
"United Community Action Program, Inc., dba: Cimmaron Public Transit System",,,2024,Demand Response,0.0,,,,Annual Total,1091255.0,85500.0,115832.0
Kleberg County,,,2024,Demand Response,0.0,,,,Annual Total,123532.0,8318.0,24167.0
Kleberg County,,,2024,Bus,0.0,,,,Annual Total,20768.0,2005.0,7908.0
"Village of Milan, dba: Rockin' 66 Express",,,2024,Demand Response,0.0,,915.0,929543.0,Annual Total,68635.0,2776.0,11526.0
"Pontotoc County Public Transit Authority, dba: Call-A-Ride Public Transit System",,,2024,Demand Response,0.0,,,,Annual Total,77575.0,8309.0,12045.0
"Grant County, dba: Corre Caminos Transit",,,2024,Demand Response,0.0,,,,Annual Total,70788.0,4640.0,14053.0
"Grant County, dba: Corre Caminos Transit",,,2024,Bus,0.0,,,,Annual Total,150426.0,7570.0,59431.0
City of Del Rio,,,2024,Demand Response,0.0,,,,Annual Total,228743.0,19648.0,29677.0
City of Del Rio,,,2024,Bus,0.0,,,,Annual Total,42005.0,3656.0,12376.0
Red River Parish Police Jury,,,2024,Demand Response,0.0,,,,Annual Total,66682.0,3195.0,7369.0
South East Texas Regional Planning Commission,,,2024,Demand Response,0.0,,,,Annual Total,563983.0,30954.0,55918.0
"City of Socorro, dba: City of Socorro Transportation",,,2024,Demand Response,0.0,,,,Annual Total,66960.0,3714.0,8196.0
"South Plains Community Action Association, Inc., dba: SPARTAN Public Transportation",,,2024,Commuter Bus,0.0,,,,Annual Total,90066.0,2125.0,21359.0
"South Plains Community Action Association, Inc., dba: SPARTAN Public Transportation",,,2024,Demand Response,0.0,,,,Annual Total,1081349.0,47312.0,97374.0
OSU-Stillwater Community Transit,,,2024,Demand Response,0.0,,,,Annual Total,21810.0,3371.0,5276.0
OSU-Stillwater Community Transit,,,2024,Bus,0.0,,,,Annual Total,547272.0,31049.0,327580.0
City of Eureka Springs,,,2024,Demand Response,0.0,,,,Annual Total,42320.0,2549.0,4325.0
City of Eureka Springs,,,2024,Bus,0.0,,,,Annual Total,128717.0,9565.0,128699.0
Jefferson Davis Police Jury,,,2024,Demand Response,0.0,,,,Annual Total,88617.0,5299.0,4431.0
Beauregard Parish City of DeRidder,,,2024,Demand Response,0.0,,0.0,0.0,Annual Total,60175.0,3913.0,6447.0
"Community Action Development Corporation, dba: Red River Transit",,,2024,Demand Response,0.0,,,,Annual Total,1483225.0,98185.0,177115.0
"City of Roswell, dba: Roswell Transit",,,2024,Demand Response,0.0,,,,Annual Total,132120.0,9128.0,44209.0
"City of Roswell, dba: Roswell Transit",,,2024,Bus,0.0,,,,Annual Total,177992.0,12298.0,80863.0
Washington Parish Government,,,2024,Demand Response,0.0,,,,Annual Total,112935.0,6278.0,16428.0
City of Ville Platte Evangeline Parish,,,2024,Demand Response,0.0,,0.0,0.0,Annual Total,150063.0,7356.0,11614.0
"KI BOIS Community Action Foundation, Inc., dba: Ki Bois Area Transit",,,2024,Demand Response,0.0,,,,Annual Total,4145777.0,289135.0,623101.0
City of South Padre Island,,,2024,Bus,0.0,,,,Annual Total,350713.0,20363.0,449898.0
"Rural Economic Assistance League, Inc.",,,2024,Demand Response,0.0,,,,Annual Total,1232039.0,49004.0,110703.0
